XCoord,YCoord,FID,REQUESTID,REQCAT,DESC,DATEINIT,STATUS,DATECLOSED,CANCEL,PROBCODE,SHOP,TILENO,DOMAINID,SRX,SRY
-84.58064219,42.70310807,2949,134004,SEWER,SEW-WTR IN BSMNT,2020-10-19 00:00:00,CLOSED,2020-10-19 00:00:00,N,SEW-WTR IN BSMNT,LG-29,3,2,13065847.845000,438514.689000
-84.57481227,42.68687616,2950,134006,SEWER,SEW-WTR IN BSMNT,2020-10-19 00:00:00,CLOSED,2020-10-19 00:00:00,N,SEW-WTR IN BSMNT,LG-32,3,2,13067400.201000,432595.450000
-84.52114192,42.74322548,2951,134030,SEWER,PLUGGED CB-CLVRT,2020-10-20 00:00:00,CLOSED,2020-10-20 00:00:00,N,PLUGGED CB-CLVRT,LG-11, ,2,13081867.324000,453099.547000
-84.53896922,42.74366091,2952,134039,SEWER,DRAINAGE PROBLEM,2020-10-20 00:00:00,CLOSED,2020-10-20 00:00:00,N,DRAINAGE PROBLEM,LG-10,1,2,13077079.069000,453267.522000
-84.53117909,42.75177804,2953,134050,SEWER,SEWER PROBLEM,2020-10-21 00:00:00,CLOSED,2020-10-22 00:00:00,N,SEWER PROBLEM,LG-10,1,2,13079177.335000,456221.445000
-84.56594047,42.73227171,2954,134051,SEWER,SEWER PROBLEM,2020-10-21 00:00:00,CLOSED,2020-10-22 00:00:00,N,SEWER PROBLEM,LG-17,4,2,13069824.568000,449132.978000
-84.58609037,42.66747471,2955,134061,SEWER,WATER ON ROAD,2020-10-21 00:00:00,CLOSED,2020-10-22 00:00:00,N,WATER ON ROAD,DI-07,3,2,13064349.626000,425532.795000
-84.57177998,42.69399054,2956,134063,SEWER,SEW-WTR IN BSMNT,2020-10-22 00:00:00,CLOSED,2020-10-22 00:00:00,N,SEW-WTR IN BSMNT,LG-32,3,2,13068221.760000,435186.106000
-84.57144614,42.76366014,2957,134064,SEWER,WATER ON ROAD,2020-10-22 00:00:00,CLOSED,2020-10-22 00:00:00,N,WATER ON ROAD,LG-05,4,2,13068373.256000,460575.332000
-84.52237221,42.73364328,2958,134065,SEWER,WATER ON ROAD,2020-10-22 00:00:00,CLOSED,2020-10-22 00:00:00,N,WATER ON ROAD,LG-14,1,2,13081530.400000,449608.142000
-84.54563105,42.70773525,2959,134067,SEWER,PLUGGED CB-CLVRT,2020-10-22 00:00:00,CLOSED,2020-10-22 00:00:00,N,PLUGGED CB-CLVRT,LG-28,1,2,13075261.821000,440178.992000
-84.59158491,42.74478917,2960,134068,SEWER,SEW-WTR IN BSMNT,2020-10-22 00:00:00,CLOSED,2020-10-22 00:00:00,N,SEW-WTR IN BSMNT,LG-07, ,2,13062947.209000,453712.033000
-84.55015745,42.71357230,2961,134078,SEWER,SEW-WTR IN BSMNT,2020-10-23 00:00:00,CLOSED,2020-10-23 00:00:00,N,SEW-WTR IN BSMNT,LG-21,1,2,13074049.929000,442308.783000
-84.57133122,42.68989651,2962,134079,SEWER,DRAINAGE PROBLEM,2020-10-23 00:00:00,CLOSED,2020-10-23 00:00:00,N,DRAINAGE PROBLEM,LG-32,3,2,13068338.769000,433693.845000
-84.56944606,42.75488094,2963,134098,SEWER,DRAINAGE PROBLEM,2020-10-26 00:00:00,CLOSED,2020-10-26 00:00:00,N,DRAINAGE PROBLEM,LG-08,4,2,13068902.614000,457374.646000
-84.58415096,42.69477149,2964,134099,SEWER,SEW-WTR IN BSMNT,2020-10-26 00:00:00,CLOSED,2020-10-27 00:00:00,N,SEW-WTR IN BSMNT,LG-31,3,2,13064896.900000,435479.048000
-84.58416462,42.69416771,2965,134100,SEWER,SEW-WTR IN BSMNT,2020-10-26 00:00:00,CLOSED,2020-10-27 00:00:00,N,SEW-WTR IN BSMNT,LG-31,3,2,13064892.660000,435259.026000
-84.58737803,42.68890349,2966,134110,SEWER,CAVE IN,2020-10-27 00:00:00,CLOSED,2020-10-27 00:00:00,N,CAVE IN,LG-31,3,2,13064023.798000,433342.861000
-84.56951852,42.71890564,2967,134113,SEWER,SEW-WTR IN BSMNT,2020-10-27 00:00:00,CLOSED,2020-10-27 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13068851.567000,444264.328000
-84.55235303,42.72330819,2968,134151,SEWER,CB-MH COVER,2020-10-28 00:00:00,CLOSED,2020-11-02 00:00:00,N,CB-MH COVER,LG-21,1,2,13073467.721000,445858.091000
-84.59970801,42.69732635,2969,134153,SEWER,SEW-WTR IN BSMNT,2020-10-28 00:00:00,CLOSED,2020-10-28 00:00:00,N,SEW-WTR IN BSMNT,LG-31,3,2,13060717.453000,436421.291000
-84.53524528,42.70610499,2970,134165,SEWER,ILLICIT DISCHARGE,2020-10-29 00:00:00,CLOSED,2020-11-02 00:00:00,N,ILLICIT DISCHARGE,LG-27,2,2,13078051.943000,439579.122000
-84.51784630,42.74484113,2971,134168,SEWER,SEW-WTR IN BSMNT,2020-10-29 00:00:00,CLOSED,2020-11-02 00:00:00,N,SEW-WTR IN BSMNT,LG-11, ,2,13082753.617000,453686.729000
-84.58989764,42.70032102,2972,134174,SEWER,SEW-WTR IN BSMNT,2020-10-29 00:00:00,CLOSED,2020-11-02 00:00:00,N,SEW-WTR IN BSMNT,LG-30,3,2,13063357.446000,437505.479000
-84.54794495,42.68907344,2973,134177,SEWER,SEW-WTR IN BSMNT,2020-10-30 00:00:00,CLOSED,2020-11-02 00:00:00,N,SEW-WTR IN BSMNT,LG-33,2,2,13074625.289000,433379.488000
-84.51799809,42.74498551,2974,134179,SEWER,SEW-WTR IN BSMNT,2020-10-30 00:00:00,CLOSED,2020-11-02 00:00:00,N,SEW-WTR IN BSMNT,LG-11, ,2,13082712.939000,453739.417000
-84.55472213,42.70162220,2975,134197,SEWER,CB-MH COVER,2020-11-02 00:00:00,CLOSED,2020-11-02 00:00:00,N,CB-MH COVER,LG-28,2,2,13072813.502000,437956.566000
-84.51880516,42.72542590,2976,134198,SEWER,EROSION,2020-11-02 00:00:00,CLOSED,2020-11-02 00:00:00,N,EROSION,LG-23,1,2,13082483.279000,446611.755000
-84.52640044,42.70410553,2977,134199,SEWER,SEWER PROBLEM,2020-11-02 00:00:00,CLOSED,2020-11-02 00:00:00,N,SEWER PROBLEM,LG-27,2,2,13080427.788000,438845.831000
-84.52653949,42.70353828,2978,134200,SEWER,SEWER PROBLEM,2020-11-02 00:00:00,CLOSED,2020-11-02 00:00:00,N,SEWER PROBLEM,LG-27,2,2,13080390.023000,438639.182000
-84.53456434,42.71150771,2979,134208,SEWER,SEW-WTR IN BSMNT,2020-11-02 00:00:00,CLOSED,2020-11-02 00:00:00,N,SEW-WTR IN BSMNT,LG-27,2,2,13078238.884000,441547.647000
-84.56996688,42.71202679,2980,134209,SEWER,DRAINAGE PROBLEM,2020-11-02 00:00:00,CLOSED,2020-11-05 00:00:00,N,DRAINAGE PROBLEM,LG-29,4,2,13068725.032000,441757.788000
-84.56996516,42.71119903,2981,134210,SEWER,DRAINAGE PROBLEM,2020-11-02 00:00:00,CLOSED,2020-11-05 00:00:00,N,DRAINAGE PROBLEM,LG-29,4,2,13068724.765000,441456.131000
-84.56996762,42.71043313,2982,134211,SEWER,DRAINAGE PROBLEM,2020-11-02 00:00:00,CLOSED,2020-11-05 00:00:00,N,DRAINAGE PROBLEM,LG-29,4,2,13068723.430000,441177.017000
-84.56996424,42.70965664,2983,134212,SEWER,DRAINAGE PROBLEM,2020-11-02 00:00:00,CLOSED,2020-11-05 00:00:00,N,DRAINAGE PROBLEM,LG-29,4,2,13068723.655000,440894.043000
-84.59692725,42.74540722,2984,134222,SEWER,SEW-WTR IN BSMNT,2020-11-03 00:00:00,CLOSED,2020-11-05 00:00:00,N,SEW-WTR IN BSMNT,LG-07, ,2,13061512.863000,453941.145000
-84.55750987,42.76853887,2985,134231,SEWER,SEWER PROBLEM,2020-11-03 00:00:00,CLOSED,2020-11-09 00:00:00,N,SEWER PROBLEM,LG-04,4,2,13072119.464000,462344.487000
-84.59168971,42.70632761,2986,134269,SEWER,CB-MH COVER,2020-11-05 00:00:00,CLOSED,2020-11-05 00:00:00,N,CB-MH COVER,LG-30,3,2,13062881.598000,439695.713000
-84.59157424,42.70614982,2987,134271,SEWER,CB-MH COVER,2020-11-05 00:00:00,CLOSED,2020-11-05 00:00:00,N,CB-MH COVER,LG-30,3,2,13062912.460000,439630.838000
-84.59040577,42.70479867,2988,134280,SEWER,STREET DIRTY,2020-11-05 00:00:00,OPEN,NULL,N,STREET DIRTY,LG-30,3,2,13063225.201000,439137.610000
-84.59040577,42.70479867,2989,134281,SEWER,STREET DIRTY,2020-11-05 00:00:00,OPEN,NULL,N,STREET DIRTY,LG-30,3,2,13063225.201000,439137.610000
-84.53647432,42.68580912,2990,134293,SEWER,DRAINAGE PROBLEM,2020-11-06 00:00:00,CLOSED,2020-11-09 00:00:00,N,DRAINAGE PROBLEM,LG-34,2,2,13077706.695000,432183.458000
-84.57847573,42.74835205,2991,134304,SEWER,WATER ON ROAD,2020-11-06 00:00:00,CLOSED,2020-11-09 00:00:00,N,WATER ON ROAD,LG-08,4,2,13066471.631000,455001.308000
-84.55411856,42.76358543,2992,134326,SEWER,SEW-WTR IN BSMNT,2020-11-09 00:00:00,CLOSED,2020-11-09 00:00:00,N,SEW-WTR IN BSMNT,LG-04,1,2,13073026.009000,460537.268000
-84.56900535,42.71707497,2993,134334,SEWER,SEW-WTR IN BSMNT,2020-11-09 00:00:00,CLOSED,2020-11-10 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13068987.860000,443596.853000
-84.55531861,42.70743267,2994,134338,SEWER,PLUGGED CB-CLVRT,2020-11-09 00:00:00,CLOSED,2020-11-10 00:00:00,N,PLUGGED CB-CLVRT,LG-28,1,2,13072657.919000,440074.409000
-84.56707461,42.75435943,2995,134348,SEWER,SEW-WTR IN BSMNT,2020-11-10 00:00:00,CLOSED,2020-11-10 00:00:00,N,SEW-WTR IN BSMNT,LG-08,4,2,13069539.035000,457183.069000
-84.58524811,42.69973155,2996,134352,SEWER,PLUGGED CB-CLVRT,2020-11-10 00:00:00,CLOSED,2020-11-10 00:00:00,N,PLUGGED CB-CLVRT,LG-30,3,2,13064606.659000,437287.383000
-84.58533660,42.69953200,2997,134353,SEWER,PLUGGED CB-CLVRT,2020-11-10 00:00:00,CLOSED,2020-11-10 00:00:00,N,PLUGGED CB-CLVRT,LG-30,3,2,13064582.684000,437214.721000
-84.59707671,42.70697848,2998,134357,SEWER,CAVE IN,2020-11-10 00:00:00,CLOSED,2020-11-10 00:00:00,N,CAVE IN,LG-30,3,2,13061434.390000,439936.823000
-84.60182943,42.70655445,2999,134392,SEWER,SEW-WTR IN BSMNT,2020-11-13 00:00:00,CLOSED,2020-11-13 00:00:00,N,SEW-WTR IN BSMNT,LG-30,3,2,13060156.591000,439785.826000
-84.55575057,42.74136571,3000,134393,SEWER,SEWER PROBLEM,2020-11-13 00:00:00,CLOSED,2020-11-13 00:00:00,N,SEWER PROBLEM,LG-09,4,2,13072569.595000,452440.765000
-84.56152589,42.71512934,3001,134395,SEWER,SEW-WTR IN BSMNT,2020-11-13 00:00:00,CLOSED,2020-11-13 00:00:00,N,SEW-WTR IN BSMNT,LG-21,4,2,13070996.115000,442883.072000
-84.56746867,42.76162509,3002,134396,SEWER,SEWER PROBLEM,2020-11-13 00:00:00,CLOSED,2020-11-13 00:00:00,N,SEWER PROBLEM,LG-05,4,2,13069439.521000,459831.128000
-84.51547394,42.69625815,3003,134397,SEWER,SEWER PROBLEM,2020-11-13 00:00:00,CLOSED,2020-11-13 00:00:00,N,SEWER PROBLEM,LG-35,2,2,13083359.544000,435980.666000
-84.56278095,42.68439221,3004,134398,SEWER,CB-MH COVER,2020-11-13 00:00:00,CLOSED,2020-11-13 00:00:00,N,CB-MH COVER,LG-32,2,2,13070632.750000,431682.473000
-84.59028269,42.68830617,3005,134400,SEWER,CB-MH COVER,2020-11-13 00:00:00,CLOSED,2020-11-13 00:00:00,N,CB-MH COVER,LG-31,3,2,13063242.318000,433127.245000
-84.52814741,42.69443004,3006,134401,SEWER,SEW-WTR IN BSMNT,2020-11-13 00:00:00,CLOSED,2020-11-13 00:00:00,N,SEW-WTR IN BSMNT,LG-34,2,2,13079951.478000,435320.734000
-84.53507052,42.71604117,3007,134402,SEWER,CAVE IN,2020-11-13 00:00:00,CLOSED,2020-11-13 00:00:00,N,CAVE IN,LG-22,2,2,13078106.155000,443200.032000
-84.56292893,42.68018073,3008,134405,SEWER,CB-MH COVER,2020-11-13 00:00:00,CLOSED,2020-11-13 00:00:00,N,CB-MH COVER,DI-05,3,2,13070589.387000,430147.796000
-84.57972267,42.70739883,3009,134408,SEWER,PLUGGED CB-CLVRT,2020-11-13 00:00:00,CLOSED,2020-11-16 00:00:00,N,PLUGGED CB-CLVRT,LG-29,4,2,13066098.953000,440077.723000
-84.54346313,42.68636166,3010,134442,SEWER,SEWER ODOR,2020-11-16 00:00:00,CLOSED,2020-11-17 00:00:00,N,SEWER ODOR,LG-33,2,2,13075828.123000,432388.685000
-84.56996688,42.71202679,3011,134443,SEWER,PLUGGED CB-CLVRT,2020-11-16 00:00:00,CLOSED,2020-11-17 00:00:00,N,PLUGGED CB-CLVRT,LG-29,4,2,13068725.032000,441757.788000
-84.53750510,42.75155239,3012,134453,SEWER,DRAINAGE PROBLEM,2020-11-16 00:00:00,CLOSED,2020-11-17 00:00:00,N,DRAINAGE PROBLEM,LG-10,1,2,13077478.179000,456142.595000
-84.53314290,42.71255815,3013,134454,SEWER,SEW-WTR IN BSMNT,2020-11-16 00:00:00,CLOSED,2020-11-17 00:00:00,N,SEW-WTR IN BSMNT,LG-22,2,2,13078621.649000,441929.696000
-84.59077548,42.73614054,3014,134468,SEWER,SEW-WTR IN BSMNT,2020-11-17 00:00:00,CLOSED,2020-11-23 00:00:00,N,SEW-WTR IN BSMNT,LG-18, ,2,13063156.235000,450559.661000
-84.53864020,42.74073838,3015,134469,SEWER,SEWER PROBLEM,2020-11-17 00:00:00,CLOSED,2020-11-17 00:00:00,N,SEWER PROBLEM,LG-15,1,2,13077165.271000,452202.294000
-84.55550498,42.71632329,3016,134470,SEWER,SEW-WTR IN BSMNT,2020-11-17 00:00:00,CLOSED,2020-11-17 00:00:00,N,SEW-WTR IN BSMNT,LG-21,1,2,13072615.096000,443314.492000
-84.57144614,42.76366014,3017,134480,SEWER,WATER ON ROAD,2020-11-18 00:00:00,CLOSED,2020-11-23 00:00:00,N,WATER ON ROAD,LG-05,4,2,13068373.256000,460575.332000
-84.53803608,42.71974759,3018,134481,SEWER,WATER ON ROAD,2020-11-18 00:00:00,CLOSED,2020-11-23 00:00:00,N,WATER ON ROAD,LG-22,1,2,13077311.980000,444552.357000
-84.59077721,42.73602635,3019,134482,SEWER,SEW-WTR IN BSMNT,2020-11-18 00:00:00,CLOSED,2020-11-23 00:00:00,N,SEW-WTR IN BSMNT,LG-18, ,2,13063155.660000,450518.047000
-84.53864020,42.74073838,3020,134483,SEWER,SEWER ODOR,2020-11-18 00:00:00,CLOSED,2020-11-23 00:00:00,N,SEWER ODOR,LG-15,1,2,13077165.271000,452202.294000
-84.55074345,42.70165003,3021,134484,SEWER,CAVE IN,2020-11-18 00:00:00,CLOSED,2020-11-19 00:00:00,N,CAVE IN,LG-28,2,2,13073882.949000,437964.346000
-84.55732227,42.68300626,3022,134485,SEWER,WATER ON ROAD,2020-11-18 00:00:00,CLOSED,2020-11-19 00:00:00,N,WATER ON ROAD,DI-04,2,2,13072099.249000,431174.026000
-84.55709810,42.74093448,3023,134486,SEWER,SEW-WTR IN BSMNT,2020-11-18 00:00:00,CLOSED,2020-11-19 00:00:00,N,SEW-WTR IN BSMNT,LG-16,4,2,13072207.271000,452284.427000
-84.53912199,42.73791328,3024,134488,SEWER,DRAINAGE PROBLEM,2020-11-18 00:00:00,CLOSED,2020-11-19 00:00:00,N,DRAINAGE PROBLEM,LG-15,1,2,13077033.742000,451173.016000
-84.54803497,42.76585607,3025,134491,SEWER,SEW-WTR IN BSMNT,2020-11-18 00:00:00,CLOSED,2020-11-19 00:00:00,N,SEW-WTR IN BSMNT,LG-04,1,2,13074661.365000,461361.172000
-84.51881260,42.73842886,3026,134510,SEWER,CB-MH COVER,2020-11-19 00:00:00,CLOSED,2020-11-19 00:00:00,N,CB-MH COVER,LG-14,1,2,13082489.843000,451350.390000
-84.52114192,42.74322548,3027,134511,SEWER,CB-MH COVER,2020-11-19 00:00:00,CLOSED,2020-11-19 00:00:00,N,CB-MH COVER,LG-11, ,2,13081867.324000,453099.547000
-84.59084509,42.70148374,3028,134524,SEWER,CB-MH COVER,2020-11-20 00:00:00,CLOSED,2020-11-20 00:00:00,N,CB-MH COVER,LG-30,3,2,13063103.905000,437929.879000
-84.54441296,42.70448135,3029,134525,SEWER,SEWER PROBLEM,2020-11-20 00:00:00,CLOSED,2020-11-20 00:00:00,N,SEWER PROBLEM,LG-28,2,2,13075586.695000,438992.495000
-84.55429895,42.75920653,3030,134534,SEWER,SEW-WTR IN BSMNT,2020-11-23 00:00:00,CLOSED,2020-11-23 00:00:00,N,SEW-WTR IN BSMNT,LG-04,4,2,13072974.016000,458941.581000
-84.57664340,42.72825741,3031,134535,SEWER,SEW-WTR IN BSMNT,2020-11-23 00:00:00,CLOSED,2020-11-23 00:00:00,N,SEW-WTR IN BSMNT,LG-17,4,2,13066945.508000,447677.052000
-84.54193151,42.70012468,3032,134536,SEWER,SEW-WTR IN BSMNT,2020-11-23 00:00:00,CLOSED,2020-11-23 00:00:00,N,SEW-WTR IN BSMNT,LG-27,2,2,13076250.348000,437403.416000
-84.59968178,42.74164708,3033,134541,SEWER,SEW-WTR IN BSMNT,2020-11-23 00:00:00,CLOSED,2020-11-23 00:00:00,N,SEW-WTR IN BSMNT,LG-07, ,2,13060769.205000,452572.883000
-84.57353031,42.73929133,3034,134555,SEWER,SEW-WTR IN BSMNT,2020-11-24 00:00:00,CLOSED,2020-11-25 00:00:00,N,SEW-WTR IN BSMNT,LG-17,4,2,13067791.794000,451696.036000
-84.51672317,42.75919730,3035,134556,SEWER,DRAINAGE PROBLEM,2020-11-24 00:00:00,CLOSED,2020-12-10 00:00:00,N,DRAINAGE PROBLEM,LG-02, ,2,13083064.617000,458917.980000
-84.57517181,42.67214257,3036,134559,SEWER,DRAINAGE PROBLEM,2020-11-25 00:00:00,CLOSED,2020-11-25 00:00:00,N,DRAINAGE PROBLEM,DI-05,3,2,13067290.242000,427226.413000
-84.55201409,42.72738495,3037,134561,SEWER,SEWER PROBLEM,2020-11-25 00:00:00,CLOSED,2020-11-25 00:00:00,N,SEWER PROBLEM,LG-16,4,2,13073562.061000,447343.567000
-84.53641635,42.69270116,3038,134565,SEWER,SEW-WTR IN BSMNT,2020-11-25 00:00:00,CLOSED,2020-11-30 00:00:00,N,SEW-WTR IN BSMNT,LG-34,2,2,13077727.345000,434695.060000
-84.55927647,42.67301802,3039,134586,SEWER,DRAINAGE PROBLEM,2020-11-30 00:00:00,CLOSED,2020-12-01 00:00:00,N,DRAINAGE PROBLEM,DI-04,2,2,13071565.495000,427535.263000
-84.52451524,42.69952607,3040,134587,SEWER,CB-MH COVER,2020-11-30 00:00:00,CLOSED,2020-12-02 00:00:00,N,CB-MH COVER,LG-27,2,2,13080931.360000,437176.005000
-84.54309596,42.70705192,3041,134589,SEWER,SEWER PROBLEM,2020-11-30 00:00:00,CLOSED,2020-12-01 00:00:00,N,SEWER PROBLEM,LG-28,1,2,13075942.638000,439928.531000
-84.56829331,42.71296894,3042,134590,SEWER,SEW-WTR IN BSMNT,2020-11-30 00:00:00,CLOSED,2020-12-01 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13069175.616000,442100.049000
-84.51772708,42.72686756,3043,134591,SEWER,SEWER ODOR,2020-11-30 00:00:00,CLOSED,2020-12-01 00:00:00,N,SEWER ODOR,LG-14,1,2,13082773.887000,447136.612000
-84.55707870,42.74605693,3044,134597,SEWER,SEW-WTR IN BSMNT,2020-12-01 00:00:00,CLOSED,2020-12-01 00:00:00,N,SEW-WTR IN BSMNT,LG-09,4,2,13072216.704000,454151.176000
-84.55950537,42.74566077,3045,134606,SEWER,SEW-WTR IN BSMNT,2020-12-01 00:00:00,CLOSED,2020-12-02 00:00:00,N,SEW-WTR IN BSMNT,LG-09,4,2,13071564.576000,454008.289000
-84.54453214,42.70147846,3046,134609,SEWER,DRAINAGE PROBLEM,2020-12-02 00:00:00,CLOSED,2020-12-07 00:00:00,N,DRAINAGE PROBLEM,LG-28,2,2,13075552.352000,437898.233000
-84.55226312,42.76084989,3047,134619,SEWER,SEWER PROBLEM,2020-12-03 00:00:00,CLOSED,2020-12-04 00:00:00,N,SEWER PROBLEM,LG-04,1,2,13073522.038000,459539.254000
-84.55679588,42.74498557,3048,134633,SEWER,CB-MH COVER,2020-12-04 00:00:00,CLOSED,2020-12-04 00:00:00,N,CB-MH COVER,LG-09,4,2,13072291.786000,453760.573000
-84.59620181,42.68603923,3049,134638,SEWER,SEW-WTR IN BSMNT,2020-12-04 00:00:00,CLOSED,2020-12-04 00:00:00,N,SEW-WTR IN BSMNT,LG-31,3,2,13061648.730000,432305.398000
-84.60845759,42.69304625,3050,134639,SEWER,SEW-WTR IN BSMNT,2020-12-04 00:00:00,CLOSED,2020-12-07 00:00:00,N,SEW-WTR IN BSMNT,DA-36,3,2,13058361.019000,434868.152000
-84.55226312,42.76084989,3051,134648,SEWER,SEWER PROBLEM,2020-12-07 00:00:00,CLOSED,2020-12-08 00:00:00,N,SEWER PROBLEM,LG-04,1,2,13073522.038000,459539.254000
-84.57070831,42.71764217,3052,134657,SEWER,SEW-WTR IN BSMNT,2020-12-07 00:00:00,CLOSED,2020-12-08 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13068530.737000,443804.660000
-84.53696027,42.72291098,3053,134658,SEWER,PLUGGED CB-CLVRT,2020-12-07 00:00:00,CLOSED,2020-12-08 00:00:00,N,PLUGGED CB-CLVRT,LG-22,1,2,13077603.392000,445704.592000
-84.57552944,42.76572813,3054,134667,SEWER,SEW-WTR IN BSMNT,2020-12-08 00:00:00,CLOSED,2020-12-08 00:00:00,N,SEW-WTR IN BSMNT,LG-05,4,2,13067278.677000,461331.659000
-84.56872835,42.74328297,3055,134688,SEWER,CAVE IN,2020-12-09 00:00:00,CLOSED,2020-12-10 00:00:00,N,CAVE IN,LG-08,4,2,13069085.216000,453147.562000
-84.56168482,42.68664209,3056,134691,SEWER,DRAINAGE PROBLEM,2020-12-10 00:00:00,CLOSED,2020-12-10 00:00:00,N,DRAINAGE PROBLEM,LG-33,2,2,13070929.358000,432501.698000
-84.59081870,42.69214518,3057,134697,SEWER,PLUGGED CB-CLVRT,2020-12-10 00:00:00,CLOSED,2020-12-10 00:00:00,N,PLUGGED CB-CLVRT,LG-31,3,2,13063101.939000,434526.658000
-84.53115599,42.72411289,3058,134699,SEWER,CB-MH COVER,2020-12-10 00:00:00,CLOSED,2020-12-10 00:00:00,N,CB-MH COVER,LG-22,1,2,13079163.842000,446139.497000
-84.57059709,42.71397480,3059,134700,SEWER,SEWER PROBLEM,2020-12-10 00:00:00,CLOSED,2020-12-10 00:00:00,N,SEWER PROBLEM,LG-20,4,2,13068557.386000,442468.101000
-84.56614859,42.71205530,3060,134702,SEWER,SEW-WTR IN BSMNT,2020-12-10 00:00:00,CLOSED,2020-12-10 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13069751.199000,441765.723000
-84.60737962,42.69406000,3061,134708,SEWER,SEWER PROBLEM,2020-12-11 00:00:00,CLOSED,2020-12-14 00:00:00,N,SEWER PROBLEM,DA-36,3,2,13058651.862000,435236.757000
-84.55235128,42.72316438,3062,134712,SEWER,SEWER ODOR,2020-12-11 00:00:00,CLOSED,2020-12-14 00:00:00,N,SEWER ODOR,LG-21,1,2,13073468.075000,445805.679000
-84.52097743,42.74330976,3063,134715,SEWER,WATER ON ROAD,2020-12-12 00:00:00,CLOSED,2020-12-23 00:00:00,N,WATER ON ROAD,LG-11, ,2,13081911.565000,453130.182000
-84.58974350,42.71549110,3064,134722,SEWER,CAVE IN,2020-12-13 00:00:00,CLOSED,2020-12-15 00:00:00,N,CAVE IN,LG-19,4,2,13063413.527000,443033.729000
-84.54441296,42.70448135,3065,134725,SEWER,SEW-WTR IN BSMNT,2020-12-14 00:00:00,CLOSED,2020-12-14 00:00:00,N,SEW-WTR IN BSMNT,LG-28,2,2,13075586.695000,438992.495000
-84.58627738,42.74089504,3066,134726,SEWER,WATER ON ROAD,2020-12-14 00:00:00,CLOSED,2020-12-14 00:00:00,N,WATER ON ROAD,LG-18, ,2,13064369.123000,452289.142000
-84.57144614,42.76366014,3067,134727,SEWER,WATER ON ROAD,2020-12-14 00:00:00,CLOSED,2020-12-14 00:00:00,N,WATER ON ROAD,LG-05,4,2,13068373.256000,460575.332000
-84.57518682,42.74640314,3068,134728,SEWER,SEW-WTR IN BSMNT,2020-12-14 00:00:00,CLOSED,2020-12-14 00:00:00,N,SEW-WTR IN BSMNT,LG-08,4,2,13067353.231000,454288.870000
-84.59999659,42.68463446,3069,134729,SEWER,SEW-WTR IN BSMNT,2020-12-14 00:00:00,CLOSED,2020-12-14 00:00:00,N,SEW-WTR IN BSMNT,LG-31,3,2,13060627.061000,431796.272000
-84.60943992,42.68019917,3070,134730,SEWER,SEW-WTR IN BSMNT,2020-12-14 00:00:00,CLOSED,2020-12-14 00:00:00,N,SEW-WTR IN BSMNT,WR-01,3,2,13058083.443000,430187.126000
-84.54453684,42.70534521,3071,134731,SEWER,SEW-WTR IN BSMNT,2020-12-14 00:00:00,CLOSED,2020-12-14 00:00:00,N,SEW-WTR IN BSMNT,LG-28,2,2,13075554.064000,439307.376000
-84.57059724,42.74016443,3072,134732,SEWER,SEW-WTR IN BSMNT,2020-12-14 00:00:00,CLOSED,2020-12-14 00:00:00,N,SEW-WTR IN BSMNT,LG-17,4,2,13068580.465000,452012.292000
-84.58937288,42.68930082,3073,134733,SEWER,SEW-WTR IN BSMNT,2020-12-14 00:00:00,CLOSED,2020-12-14 00:00:00,N,SEW-WTR IN BSMNT,LG-31,3,2,13063487.876000,433489.073000
-84.58828656,42.73636383,3074,134735,SEWER,DRAINAGE PROBLEM,2020-12-14 00:00:00,CLOSED,2020-12-14 00:00:00,N,DRAINAGE PROBLEM,LG-18, ,2,13063825.073000,450639.261000
-84.51108805,42.73333751,3075,134738,SEWER,WATER ON ROAD,2020-12-14 00:00:00,CLOSED,2020-12-15 00:00:00,N,WATER ON ROAD,LG-14, ,2,13084561.708000,449491.307000
-84.54648282,42.71591681,3076,134745,SEWER,CB-MH COVER,2020-12-15 00:00:00,CLOSED,2020-12-15 00:00:00,N,CB-MH COVER,LG-21,1,2,13075039.267000,443161.052000
-84.51890192,42.73075934,3077,134746,SEWER,CB-MH COVER,2020-12-15 00:00:00,CLOSED,2020-12-15 00:00:00,N,CB-MH COVER,LG-14,1,2,13082460.796000,448555.449000
-84.51641377,42.74865355,3078,134747,SEWER,SEW-WTR IN BSMNT,2020-12-15 00:00:00,CLOSED,2020-12-15 00:00:00,N,SEW-WTR IN BSMNT,LG-11, ,2,13083140.869000,455075.391000
-84.59745831,42.68205330,3079,134754,SEWER,DRAINAGE PROBLEM,2020-12-16 00:00:00,CLOSED,2020-12-21 00:00:00,N,DRAINAGE PROBLEM,DI-06,3,2,13061306.931000,430853.753000
-84.57514239,42.71572071,3080,134765,SEWER,SEW-WTR IN BSMNT,2020-12-17 00:00:00,CLOSED,2020-12-17 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13067337.476000,443107.350000
